# src	target	target_line	fingerprint	flag
# 갱신: bun run tools/check-citations.ts --update  (대장 = 지금 인용 집합. 손으로 고치지 않는다)
# bare 461 held detached=74 unresolved=14 naked-name=14
# cards bare=23 held detached=2 unresolved=16 naked-name=0
# naked-line 29
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4682	13b54061a461	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4693	eaedd2c4e061	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4695	24745542c896	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4697	2ec126b03068	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4700	f0f61e672c6e	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4715	17c3f2596008	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4717	d03cc750dd9b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4731	d2d057adc994	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4732	d84884417dbd	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4733	c528335bae4e	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4752	2b9084fb9240	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4755	cbaacefc01c5	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4757	83d50d509dcf	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4759	4f19349a4e33	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4779	198a7f9416c2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4792	cdb3b3bb39ac	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4810	5d9a5a1a55ea	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4812	3931dea2895c	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4821	62e7f74a3bb6	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4822	dd662b15b33e	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4831	2c87fe24b3e2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4832	bde545a8170c	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4834	5c5fa6d7d683	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4837	c12a844122e2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4850	d1b00c0653cb	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4867	635e64d7daf9	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4869	c808e05e8887	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4903	92869f1ba333	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4913	006ce441ef81	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	5003	3ab500512f0f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	5043	1eb337bf71e7	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	5045	2572deb62e60	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	5050	a399d4d8ffa4	-
